Europe,Sweden,4665.80504043021,50687.46944979701
Europe,Switzerland,3924.8115809288597,80831.08433369099
Europe,Ukraine,,2021.58458995871
N. America,Antigua and Barbuda,518.071608607552,14764.4895094402
N. America,Bahamas,3355.89929806076,22817.2309500308
N. America,Barbados,903.791849560874,15429.396069876699
N. America,Belize,206.34788602917598,4789.373349160979
N. America,Canada,4099.72543403905,43205.6429056011
N. America,Costa Rica,634.5327249913702,11014.9788218303
N. America,Cuba,653.225086438826,7656.63081625328
N. America,El Salvador,92.2119412570272,4219.35226112174
N. America,Greenland,1483.47275400461,36976.655276748796
N. America,Grenada,203.60035995326697,8933.80974768356
N. America,Guatemala,312.972776222373,3903.4831931173712
N. America,Haiti,93.2828335424763,793.681051758765
N. America,Honduras,306.302090762459,2521.94204861877
N. America,Jamaica,846.5495674716119,5105.79376486538
N. America,Mexico,850.120397900143,8980.86215568429
N. America,Nicaragua,477.07831603945397,2086.8915619448003
N. America,Panama,754.850238235811,13268.1137548894
N. America,Saint Lucia,326.971510560195,7839.37613876992
N. America,Saint Vincent and the Grenadines,233.755342200466,6739.1747448971
N. America,Trinidad and Tobago,868.9254495674402,19062.8993041606
N. America,United States,5135.908801687941,56053.8411551815
Oceania,Australia,3496.49642650046,51352.197222003204
Oceania,Fiji,424.233316663626,4921.91830257969
Oceania,Kiribati,394.590565125922,1442.86738821981
Oceania,New Zealand,2303.88631373766,38294.2599628371
Oceania,Papua New Guinea,448.08555083672996,2797.55333403895
Oceania,Samoa,280.598375257184,4005.99910672509
Oceania,Solomon Islands,199.835332574081,1841.6373680481304
Oceania,Tonga,202.64546755485802,3784.48458888022
Oceania,Vanuatu,445.1438777054741,2783.0144584784107
S. America,Argentina,1417.63513371876,14564.5012685773
S. America,Brazil,366.878074785562,8528.32505114074
S. America,Chile,999.6912059706972,13416.2303619726
S. America,Colombia,462.024904753405,6056.14781704063
S. America,Ecuador,471.160572546488,6205.0641452995105
S. America,Guyana,613.980133714325,4278.80643272326
S. America,Paraguay,212.395019524352,4174.3640336939
S. America,Peru,436.926673097871,6069.09132427143
S. America,Suriname,959.852005067786,8985.338093318309
S. America,Uruguay,903.141171767205,15573.8085056085
